customer_id,customer_segment
8624-GIOUT,Platinum
3392-EHMNK,Platinum
5986-WWXDV,Gold
3061-BCKYI,Gold
6179-GJPSO,Platinum
7901-TBKJX,Platinum
7228-PAQPD,Gold
3177-LASXD,Silver
7746-QYVCO,Gold
5804-HYIEZ,Platinum
9919-FZDED,Platinum
5934-TSSAU,Gold
3486-KHMLI,Gold
4897-QSUYC,Gold
1084-UQCHV,Silver
8290-YWKHZ,Platinum
2955-BJZHG,Gold
3806-DXQOM,Gold
6784-XYJAE,Gold
3933-DQPWX,Gold
6661-EIPZC,Gold
8957-THMOA,Gold
2251-PYLPB,Platinum
5555-RNPGT,Gold
1057-FOGLZ,Gold
9300-RENDD,Silver
0761-AETCS,Gold
8087-LGYHQ,Platinum
4137-BTIKL,Silver
2190-BCXEC,Platinum
6227-FBDXH,Platinum
2153-MREFK,Platinum
2911-WDXMV,Gold
7206-PQBBZ,Gold
3106-ULWFW,Silver
0925-VYDLG,Silver
4547-FZJWE,Platinum
7422-WNBTY,Platinum
0842-IWYCP,Gold
3521-HTQTV,Gold
3744-ZBHON,Gold
3373-DIUUN,Gold
8383-SGHJU,Platinum
7607-QKKTJ,Platinum
7707-PYBBH,Platinum
8984-HPEMB,Platinum
4349-GFQHK,Silver
4139-DETXS,Platinum
9779-DPNEJ,Gold
9805-FILKB,Gold
5793-YOLJN,Gold
0673-IGUQO,Gold
4123-FCVCB,Platinum
8819-IMISP,Platinum
7802-EFKNY,Gold
8311-UEUAB,Platinum
5858-EAFCZ,Silver
8035-BUYVG,Gold
1163-ONYEY,Platinum
9787-XVQIU,Silver
8945-MUQUF,Platinum
5656-MJEFC,Gold
6082-OQFBA,Gold
8051-HJRLT,Silver
8974-OVACP,Gold
4010-YLMVT,Platinum
1379-FRVEB,Platinum
8612-GXIDD,Gold
6288-CHQJB,Platinum
8160-HOWOX,Gold
3023-GFLBR,Platinum
6648-INWPS,Gold
4223-BKEOR,Gold
4079-VTGLK,Platinum
1763-WQFUK,Gold
1391-UBDAR,Gold
8894-JVDCV,Platinum
2023-VQFDL,Gold
1345-GKDZZ,Gold
2014-MKGMH,Platinum
5628-FCGYG,Platinum
2560-WBWXF,Gold
0248-IPDFW,Silver
7978-DKUQH,Gold
4335-UPJSI,Gold
0524-IAVZO,Platinum
2737-YNGYW,Silver
1784-EZDKJ,Platinum
9297-FVVDH,Platinum
8007-YYPWD,Gold
7101-HRBLJ,Platinum
5159-YFPKQ,Silver
6635-CPNUN,Platinum
4021-RQSNY,Platinum
5453-YBTWV,Platinum
5039-LZRQT,Gold
2931-VUVJN,Platinum
9061-TIHDA,Platinum
8699-ASUFO,Gold
6418-PIQSP,Platinum
8220-OCUFY,Gold
3995-WFCSM,Silver
1895-QTKDO,Silver
2038-OEQZH,Silver
1178-PZGAB,Gold
7927-AUXBZ,Platinum
2626-VEEWG,Gold
2878-RMWXY,Platinum
1657-DYMBM,Gold
7311-MQJCH,Gold
7375-WMVMT,Platinum
1136-XGEQU,Platinum
2530-FMFXO,Platinum
6844-DZKRF,Silver
4695-WJZUE,Silver
7619-ODSGN,Gold
5970-GHJAW,Gold
8879-XUAHX,Platinum
3689-MOZGR,Gold
4195-PNGZS,Gold
5003-XZWWO,Platinum
3988-RQIXO,Silver
7622-FWGEW,Platinum
6922-NCEDI,Gold
2514-GINMM,Silver
9891-NQDBD,Gold
6131-IUNXN,Gold
8548-AWOFC,Platinum
9798-DRYDS,Gold
8532-UEFWH,Gold
6296-DDOOR,Gold
7951-VRDVK,Platinum
5931-FLJJF,Gold
4815-YOSUK,Platinum
2659-VXMWZ,Platinum
0380-NEAVX,Platinum
3207-OYBWH,Platinum
4285-GYRQC,Silver
7216-EWTRS,Silver
4365-MSDYN,Gold
7036-TYDEC,Platinum
5802-ADBRC,Platinum
8076-FEZKJ,Gold
5197-YPYBZ,Gold
8337-MSSXB,Platinum
4312-GVYNH,Platinum
8495-LJDFO,Platinum
0839-JTCUD,Platinum
5494-WOZRZ,Platinum
1302-UHBDD,Platinum
2234-EOFPT,Platinum
8619-IJNDK,Platinum
8378-LKJAF,Platinum
8182-BJDSI,Platinum
2528-HFYZX,Gold
1153-GNOLC,Gold
3298-QEICA,Gold
0788-DXBFY,Gold
3597-YASZG,Platinum
3496-LFSZU,Silver
5242-UOWHD,Gold
2482-CZGBB,Gold
6479-SZPLM,Gold
8097-VBQTZ,Platinum
4500-HKANN,Gold
9917-KWRBE,Platinum
3420-ZDBMA,Silver
2212-LYASK,Gold
1393-IMKZG,Silver
8069-RHUXK,Gold
3398-GCPMU,Platinum
2908-WGAXL,Gold
3378-AJRAO,Gold
1013-QCWAM,Platinum
0866-QLSIR,Platinum
6050-FFXES,Platinum
7181-BQYBV,Silver
0362-RAOQO,Gold
9554-DFKIC,Gold
5527-ACHSO,Gold
0829-DDVLK,Gold
1399-UBQIU,Gold
1813-JLKWR,Gold
0336-PIKEI,Platinum
7322-OCWHC,Platinum
9537-VHDTA,Silver
4957-TIALW,Platinum
2054-PJOCK,Platinum
9150-HEPMB,Gold
9030-QGZNL,Gold
6204-IEUXJ,Silver
3126-WQMGH,Gold
4529-CKBCL,Silver
2506-CLAKW,Platinum
7176-WRTNX,Platinum
1583-IHQZE,Platinum
5732-IKGQH,Platinum
9239-GZHZE,Platinum
7205-BAIAD,Gold
0151-ONTOV,Silver
4140-MUHUG,Silver
0093-EXYQL,Platinum
8064-RAVOH,Silver
0219-QAERP,Gold
0320-JDNQG,Platinum
7180-PISOG,Silver
9168-INPSZ,Platinum
3571-RFHAR,Platinum
0015-UOCOJ,Gold
5334-AFQJB,Gold
2754-SDJRD,Platinum
9578-VRMNM,Gold
1587-FKLZB,Platinum
6140-QNRQQ,Silver
8963-JLGJT,Silver
4307-KTUMW,Platinum
1465-LNTLJ,Gold
5440-FLBQG,Platinum
2135-DQWAQ,Silver
4056-QHXHZ,Platinum
7470-MCQTK,Gold
7488-MXJIV,Silver
7401-JIXNM,Platinum
9339-FIIJL,Platinum
2027-FECZV,Platinum
2672-DZUOY,Gold
4706-DGAHW,Silver
3870-MQAMG,Platinum
6670-MFRPK,Platinum
6177-PEVRA,Gold
4800-CZMPC,Platinum
4813-HQMGZ,Silver
7579-KKLOE,Platinum
7377-DMMRI,Silver
8402-EIVQS,Platinum
4947-DSMXK,Platinum
7245-NIIWQ,Silver
0002-ORFBO,Gold
3324-OIRTO,Platinum
5414-OFQCB,Platinum
4967-WPNCF,Platinum
8552-OBVRU,Platinum
8499-BRXTD,Gold
9154-QDGTH,Platinum
8197-BFWVU,Platinum
2577-GVSIL,Platinum
9367-OIUXP,Gold
6770-UAYGJ,Gold
6463-HHXJR,Platinum
7928-VJYAB,Platinum
1187-WILMM,Platinum
9776-OJUZI,Platinum
1306-RPWXZ,Gold
8949-JTMAY,Platinum
2774-LVQUS,Platinum
3097-PYWXL,Gold
2266-SJNAT,Platinum
0869-PAPRP,Platinum
4238-JSSWH,Platinum
2972-YDYUW,Platinum
1104-FEJAM,Platinum
2809-ILCYT,Gold
5499-ECUTN,Platinum
4981-FLTMF,Platinum
9121-PHQSR,Platinum
3113-IWHLC,Gold
3211-ILJTT,Gold
4612-THJBS,Platinum
4277-BWBML,Gold
4094-NSEDU,Platinum
0234-TEVTT,Gold
4304-TSPVK,Platinum
1552-AAGRX,Platinum
2637-FKFSY,Gold
9796-MVYXX,Gold
7874-ECPQJ,Gold
0020-INWCK,Platinum
7089-RKVSZ,Gold
2683-JXWQQ,Gold
9548-ZMVTX,Platinum
8739-XNIKG,Silver
9755-JHNMN,Platinum
3981-QSVQI,Gold
2789-HQBOU,Silver
9424-CMPOG,Gold
5067-WJEUN,Platinum
3450-WXOAT,Gold
9251-WNSOD,Platinum
6974-DAFLI,Gold
2616-UUTFK,Platinum
7064-JHXCE,Gold
5103-MHMHY,Silver
7989-AWGEH,Gold
4373-VVHQL,Silver
4559-UWIHT,Platinum
7268-IGMFD,Platinum
1846-XWOQN,Silver
0235-KGSLC,Silver
6650-BWFRT,Platinum
9570-KYEUA,Platinum
6993-YGFJV,Platinum
2712-SYWAY,Gold
0730-BGQGF,Platinum
5498-IBWPI,Gold
9101-NTIXF,Gold
0013-SMEOE,Platinum
9314-QDMDW,Gold
9308-ANMVE,Gold
2884-GBPFB,Gold
3757-NJYBX,Platinum
3413-DHLPB,Platinum
7649-PHJVR,Gold
6114-TCFID,Gold
3787-TRIAL,Gold
2573-GYRUU,Platinum
5156-UMKOW,Gold
1247-QBVSH,Gold
6734-GMPVK,Silver
9822-OAOVB,Silver
6161-ERDGD,Platinum
1226-JZNKR,Gold
7318-EIVKO,Gold
3771-PZOBW,Platinum
5136-KCKGI,Platinum
8231-BSWXX,Platinum
6486-LHTMA,Platinum
4083-BFNYK,Platinum
3722-WPXTK,Silver
7389-KBFIT,Gold
7176-WIONM,Gold
5141-ZUVBH,Platinum
1089-HDMKP,Gold
7623-HKYRK,Gold
0310-SUCIN,Platinum
5197-PYEPU,Platinum
2929-ERCFZ,Silver
7548-SEPYI,Silver
8835-VSDSE,Silver
6619-RPLQZ,Gold
3275-RHRNE,Platinum
3503-TYDAY,Platinum
6901-GOGZG,Platinum
1623-NLDOT,Gold
7021-XSNYE,Gold
9621-OUPYD,Gold
9898-KZQDZ,Platinum
8982-NHAVY,Platinum
4307-KWMXE,Gold
0141-YEAYS,Platinum
2450-ZKEED,Gold
3694-DELSO,Gold
3893-JRNFS,Gold
9603-OAIHC,Silver
1133-KXCGE,Gold
5236-PERKL,Platinum
0142-GVYSN,Gold
1049-FYSYG,Gold
7854-FOKSF,Silver
2519-FAKOD,Platinum
8406-LNMHF,Platinum
1821-BUCWY,Gold
8263-JQAIK,Gold
0023-UYUPN,Gold
8314-DPQHL,Gold
1465-WCZVT,Gold
9481-SFCQY,Gold
6360-SVNWV,Gold
0567-GGCAC,Gold
7089-IVVAZ,Platinum
8884-MRNSU,Gold
2171-UDMFD,Gold
9050-IKDZA,Silver
2205-YMZZJ,Silver
9802-CAQUT,Platinum
1254-IZEYF,Platinum
0187-WZNAB,Gold
9492-TOKRI,Platinum
1475-VWVDO,Gold
9221-OTIVJ,Platinum
1357-MVDOZ,Gold
7602-MVRMB,Platinum
3325-FUYCG,Platinum
5908-QMGOE,Gold
1197-BVMVG,Silver
5406-KGRMX,Gold
8481-YYXWG,Silver
5968-HYJRZ,Gold
5198-EFNBM,Platinum
7516-GMHUV,Platinum
7140-ADSMJ,Gold
2230-XTUWL,Gold
7706-YLMQA,Gold
2585-KTFRE,Silver
7994-UYIVZ,Silver
2609-IAICY,Silver
1740-CSDJP,Silver
7717-BICXI,Gold
6559-RAKOZ,Platinum
2636-OHFMN,Gold
4716-MRVEN,Gold
2143-LJULT,Gold
1323-OOEPC,Platinum
3200-MNQTF,Platinum
6164-HXUGH,Gold
5630-IXDXV,Platinum
0320-DWVTU,Platinum
9135-MGVPY,Platinum
1212-GLHMD,Silver
7878-JGDKK,Gold
1088-AUUZZ,Platinum
0397-GZBBC,Platinum
6614-YWYSC,Gold
9588-OZDMQ,Silver
7641-EUYET,Platinum
6476-EPYZR,Gold
9921-ZVRHG,Gold
1174-FGIFN,Platinum
6620-HVDUJ,Gold
4701-MLJPN,Gold
1032-MAELW,Platinum
7641-TQFHN,Platinum
1552-TKMXS,Gold
9206-GVPEQ,Gold
8622-ZLFKO,Silver
1596-BBVTG,Gold
6188-UXBBR,Gold
2333-KWEWW,Gold
5702-SKUOB,Gold
1134-YWTYF,Gold
6061-GWWAV,Platinum
0679-TDGAK,Platinum
6585-WCEWR,Gold
9067-YGSCA,Gold
9067-SQTNS,Gold
8433-WXGNA,Silver
1776-SPBWV,Gold
8735-SDUFN,Gold
9668-PUGNU,Gold
9405-GPBBG,Platinum
1926-QUZNN,Gold
3707-GNWHM,Silver
7016-NVRIC,Platinum
5829-NVSQN,Platinum
9565-AXSMR,Gold
8922-LIEGH,Platinum
8869-LIHMK,Platinum
8245-UMPYT,Platinum
5186-SAMNZ,Silver
0447-RXSGD,Platinum
4927-WWOOZ,Silver
5788-YPOEG,Platinum
5373-SFODM,Platinum
0661-KBKPA,Platinum
9081-WWXKP,Gold
0784-ZQJZX,Gold
3133-PZNSR,Platinum
5766-ZJYBB,Gold
8931-GJJIQ,Gold
4277-PVRAN,Gold
0022-TCJCI,Platinum
0722-SVSFK,Silver
3612-YVGSJ,Gold
9825-YCXWZ,Platinum
5397-NSKQG,Platinum
8565-HBFNN,Platinum
2000-DHJUY,Platinum
0203-HHYIJ,Gold
8670-ERCJH,Platinum
7758-UJWYS,Gold
2050-ONYDQ,Gold
7055-JCGNI,Platinum
0739-UUAJR,Platinum
4826-DXMUP,Platinum
0952-KMEEH,Platinum
7285-KLOTR,Platinum
0654-PQKDW,Platinum
7175-NTIXE,Platinum
7963-SHNDT,Gold
9796-BPKIW,Gold
0188-GWFLE,Gold
8129-GMVGI,Gold
2882-DDZPG,Gold
3547-LQRIK,Gold
9137-NOQKA,Gold
5843-TTHGI,Gold
1849-RJYIG,Gold
8868-GAGIO,Platinum
4061-UKJWL,Gold
5380-XPJNZ,Gold
8263-QMNTJ,Platinum
8178-EYZUO,Platinum
3230-JCNZS,Platinum
0277-ORXQS,Gold
5130-IEKQT,Platinum
3230-WYKIR,Platinum
7996-BPXHY,Gold
3227-WLKLI,Platinum
0407-BDJKB,Platinum
2266-FUBDZ,Gold
8237-ULIXL,Gold
9600-UDOPK,Platinum
8216-AZUUZ,Platinum
9153-BTBVV,Gold
4074-SJFFA,Silver
3269-ATYWD,Platinum
5186-PEIZU,Gold
1074-AMIOH,Platinum
4910-GMJOT,Silver
0354-WYROK,Platinum
4361-FEBGN,Gold
7748-UMTRK,Platinum
0380-ZCSBI,Gold
7145-FEJWU,Platinum
6463-MVYRY,Platinum
3969-JQABI,Platinum
9624-EGDEQ,Gold
1051-EQPZR,Gold
5849-ASHZJ,Gold
5780-INQIK,Gold
7576-OYWBN,Silver
4526-ZJJTM,Platinum
8384-FZBJK,Platinum
3750-RNQKR,Gold
0962-CQPWQ,Gold
3096-YXENJ,Platinum
1265-BCFEO,Platinum
5837-LXSDN,Gold
5945-AZYHT,Platinum
8325-QRPZR,Gold
6384-VMJHP,Platinum
2262-SLNVK,Silver
7730-CLDSV,Platinum
1135-HIORI,Platinum
0164-APGRB,Platinum
6481-ESCNL,Platinum
1790-NESIO,Gold
1550-EENBN,Platinum
5539-TMZLF,Silver
4323-SADQS,Gold
4446-BZKHU,Platinum
5202-IVJNU,Gold
5976-JCJRH,Gold
8198-RKSZG,Platinum
0137-OCGAB,Silver
3351-NQLDI,Platinum
9297-EONCV,Platinum
7593-JNWRU,Gold
4588-YBNIB,Gold
1069-QJOEE,Gold
3336-JORSO,Platinum
7799-DSEWS,Platinum
8766-PAFNE,Platinum
5315-CKEQK,Gold
3130-ICDUP,Silver
0820-FNRNX,Platinum
0880-FVFWF,Platinum
4611-ANLQC,Platinum
4213-HKBJO,Gold
2792-LSHWX,Silver
5028-GZLDO,Silver
0014-BMAQU,Platinum
6861-XWTWQ,Silver
9018-PCIOK,Platinum
4837-QUSFT,Platinum
6877-TJMBR,Silver
9953-ZMKSM,Gold
0907-HQNTS,Platinum
7665-NKLAV,Gold
6769-DCQLI,Platinum
2433-KMEAS,Gold
4391-LNRXK,Platinum
8250-ZNGGW,Gold
2195-ZRVAX,Platinum
3550-SAHFP,Platinum
2011-TRQYE,Gold
8562-GHPPI,Gold
5893-PYOLZ,Platinum
4986-MXSFP,Gold
6131-FOYAS,Platinum
3027-YNWZU,Gold
5609-IMCGG,Platinum
4873-ILOLJ,Platinum
4727-MCYZG,Silver
9481-WHGWY,Platinum
2725-KXXWT,Silver
9565-DJPIB,Silver
4328-VUFWD,Gold
3301-LSLWQ,Platinum
7473-ZBDSN,Gold
3166-PNEOF,Platinum
5639-NTUPK,Gold
8780-YRMTT,Platinum
8348-HFYIV,Silver
5140-FOMCQ,Platinum
6242-SGYTS,Platinum
8166-ORCHU,Platinum
8414-OOEEL,Platinum
8454-AATJP,Platinum
6849-WLEYG,Gold
4659-NZRUF,Platinum
4531-AUZNK,Platinum
4191-XOVOM,Platinum
2150-OEGBV,Gold
8429-XIBUM,Platinum
1855-CFULU,Gold
4878-BUNFV,Gold
1872-EBWSC,Gold
2608-BHKFN,Silver
7026-YMSBE,Gold
7341-LXCAF,Silver
6997-UVGOX,Platinum
9674-EHPPG,Gold
9462-MJUAW,Gold
8128-YVJRG,Silver
5440-VHLUL,Platinum
5781-BKHOP,Platinum
4283-FUTGF,Gold
5213-TWWJU,Platinum
1569-TTNYJ,Silver
8628-MFKAX,Platinum
2397-BRLOM,Gold
7629-WIXZF,Gold
5445-GLVOT,Gold
3976-HXHCE,Gold
2466-NEJOJ,Gold
0254-KCJGT,Platinum
5472-CVMDX,Gold
6461-SZMCV,Platinum
8150-QUDFX,Gold
9508-ILZDG,Platinum
2346-DJQTB,Gold
1697-LYYYX,Gold
1942-OQFRW,Silver
4749-VFKVB,Silver
9640-ZSLDC,Platinum
4231-LZUYM,Gold
7598-UAASY,Silver
7938-OUHIO,Silver
8510-AWCXC,Platinum
6128-AQBMT,Platinum
3594-BDSOA,Gold
0431-APWVY,Platinum
5133-VRSAB,Gold
5996-DAOQL,Gold
6838-YAUVY,Platinum
0484-JPBRU,Gold
7883-ROJOC,Gold
0244-LGNFY,Platinum
7274-CGTOD,Platinum
4295-YURET,Platinum
3426-NIYYL,Gold
8225-BTJAU,Gold
4635-EJYPD,Gold
1866-ZSLJM,Gold
4636-TVXVG,Gold
4236-UJPWO,Gold
9392-XBGTD,Gold
3387-VATUS,Silver
6402-SSEJG,Platinum
1143-NMNQJ,Silver
1169-SAOCL,Platinum
1110-KYLGQ,Platinum
9929-PLVPA,Gold
3518-PZXZQ,Silver
2371-JUNGC,Gold
7693-QPEFS,Gold
0924-BJCRC,Platinum
5074-FBGHB,Platinum
2351-BKRZW,Platinum
4455-BFSPD,Platinum
0415-MOSGF,Silver
1724-BQUHA,Silver
3948-KXDUF,Platinum
2323-ARSVR,Platinum
0815-MFZGM,Platinum
4826-XTSOH,Silver
5480-XTFFL,Gold
8295-FHIVV,Gold
2495-INZWQ,Gold
9086-YJYXS,Platinum
1179-INLAT,Gold
7909-FIOIY,Gold
4139-SUGLD,Gold
6857-VWJDT,Silver
6351-SCJKT,Gold
5468-BPMMO,Gold
5624-BQSSA,Gold
0197-PNKNK,Platinum
2439-QKJUL,Gold
1194-SPVSP,Gold
9534-NSXEM,Gold
2408-WITXK,Gold
8929-KSWIH,Platinum
2250-IVBWA,Platinum
1810-MVMAI,Platinum
9506-UXUSK,Gold
1229-RCALF,Platinum
3572-UOLYZ,Platinum
1429-UYJSV,Gold
5577-OTWWW,Gold
6100-QQHEB,Platinum
6366-XIVKZ,Gold
3470-OBUET,Platinum
2770-NSVDG,Gold
9375-MHRRS,Gold
2634-HCZGT,Platinum
7503-QQRVF,Gold
4860-YZGZM,Gold
6599-GZWCM,Gold
2691-NZETQ,Silver
4404-HIBDJ,Platinum
5533-NHFRF,Gold
7037-MTYVW,Platinum
4760-THGOT,Platinum
7295-JOMMD,Silver
4016-BJKTZ,Platinum
6584-VQMYT,Gold
9838-BFCQT,Gold
2790-XUYMV,Platinum
0581-MDMPW,Platinum
5013-SBUIH,Platinum
1023-BQXZE,Platinum
9163-GHAYE,Gold
3904-UKFRE,Silver
5353-WILCI,Gold
0709-TVGUR,Gold
0058-EVZWM,Platinum
6023-YEBUP,Silver
7209-JCUDS,Platinum
7009-PCARS,Gold
0519-DRGTI,Gold
1017-FBQMM,Platinum
3001-CBHLQ,Platinum
1985-MBRYP,Gold
6158-DWPZT,Gold
9372-TXXPS,Platinum
3259-QMXUN,Platinum
1015-JPFYW,Gold
6645-MXQJT,Silver
4360-QRAVE,Gold
8433-WPJTV,Platinum
5804-JMYIO,Gold
3763-GCZHZ,Platinum
6484-LATFU,Gold
7599-NTMDP,Platinum
0772-GYEQQ,Silver
0536-ACXIP,Platinum
0936-NQLJU,Gold
4831-EOBFE,Platinum
1575-KRZZE,Gold
3251-YMVWZ,Gold
4102-OQUPX,Silver
9170-GYZJC,Platinum
4884-LEVMQ,Gold
8857-CUPFQ,Gold
7610-TVOPG,Gold
3638-DIMPH,Gold
1845-ZLLIG,Silver
8559-WNQZS,Gold
3999-QGRJH,Gold
1699-UOTXU,Platinum
2454-RPBRZ,Platinum
0635-WKOLD,Platinum
5993-JSUWV,Platinum
4518-FZBSX,Gold
5387-ASZNZ,Platinum
6988-CJEYV,Platinum
2002-MZHWP,Gold
3097-FQTVJ,Gold
5465-BUBFA,Gold
7299-GNVPL,Platinum
9743-DQKQW,Gold
1215-VFYVK,Gold
9371-BITHB,Gold
2265-CYWIV,Silver
9093-FPDLG,Platinum
0541-FITGH,Silver
6985-HAYWX,Platinum
7508-KBIMB,Gold
6838-HVLXG,Gold
2277-DJJDL,Platinum
1897-OKVMW,Platinum
5485-ITNPC,Platinum
0233-FTHAV,Platinum
4644-PIZRT,Platinum
8922-NPKBJ,Gold
2740-TVLFN,Silver
7771-CFQRQ,Platinum
9512-PHSMG,Gold
6963-EZQEE,Platinum
2452-KDRRH,Platinum
2004-OCQXK,Silver
5027-QPKTE,Gold
4146-SVFUD,Silver
1564-HJUVY,Silver
3617-XLSGQ,Platinum
7517-LDMPS,Gold
7244-KXYZN,Gold
5226-NOZFC,Platinum
2672-HUYVI,Silver
1400-WIVLL,Platinum
7508-MYBOG,Platinum
8148-NLEGT,Gold
0148-DCDOS,Platinum
8347-GDTMP,Gold
9992-RRAMN,Platinum
6746-WAUWT,Gold
0310-MVLET,Platinum
0428-IKYCP,Platinum
4550-VBOFE,Platinum
2187-PKZAY,Gold
4003-OCTMP,Platinum
6652-YFFJO,Gold
7225-IILWY,Gold
5248-RPYWW,Platinum
7923-IYJWY,Platinum
3170-GWYKC,Platinum
5696-QURRL,Silver
7409-KIUTL,Silver
9830-ECLEN,Platinum
1732-VHUBQ,Gold
0495-RVCBF,Silver
2668-TZSPS,Gold
7854-EDSSA,Gold
8869-TORSS,Platinum
7446-SFAOA,Gold
9522-ZSINC,Gold
8234-GSZYK,Gold
6505-OZNPG,Platinum
6164-HAQTX,Platinum
0679-IDSTG,Silver
7765-LWVVH,Platinum
1658-TJVOA,Silver
0953-LGOVU,Gold
2115-BFTIW,Gold
4692-NNQRU,Gold
7742-MYPGI,Gold
0611-DFXKO,Platinum
7780-OTDSO,Platinum
9619-GSATL,Gold
5622-UEJFI,Gold
9747-DDZOS,Silver
0674-DGMAQ,Platinum
6203-HBZPA,Platinum
0484-FFVBJ,Gold
0301-FIDRB,Platinum
4139-JPIAM,Gold
2181-TIDSV,Gold
2761-XECQW,Gold
1936-CZAKF,Gold
9453-PATOS,Platinum
0564-JJHGS,Platinum
3348-CFRNX,Platinum
4402-FTBXC,Platinum
1428-GTBJJ,Gold
2931-XIQBR,Platinum
0106-UGRDO,Platinum
5542-TBBWB,Silver
1930-QPBVZ,Platinum
2606-PKWJB,Gold
5322-ZSMZY,Gold
8059-UDZFY,Platinum
7740-BTPUX,Platinum
5220-AGAAX,Gold
0208-BPQEJ,Gold
9435-JMLSX,Platinum
3352-ALMCK,Platinum
5312-IRCFR,Platinum
5294-IMHHT,Platinum
8802-UNOJF,Platinum
6313-GIDIT,Platinum
6176-YJWAS,Platinum
5310-NOOVA,Gold
4526-EXKKN,Gold
5311-IHLEI,Gold
3987-KQDDU,Gold
3404-JNXAX,Platinum
5131-PONJI,Platinum
2845-AFFTX,Platinum
3489-VSFRD,Platinum
3345-JHUEO,Gold
5815-HGGHV,Gold
5260-UMPWX,Gold
2249-YPRNG,Platinum
7410-YTJIK,Gold
4626-GYCZP,Silver
5649-RXQTV,Platinum
2674-MIAHT,Silver
2576-HXMPA,Gold
7587-AOVVU,Platinum
5590-BYNII,Platinum
6898-MDLZW,Gold
3237-AJGEH,Gold
4707-YNOQA,Gold
9357-UJRUN,Gold
1591-NFNLQ,Platinum
8648-PFRMP,Gold
7663-CUXZB,Platinum
0258-NOKBL,Silver
1163-VIPRI,Platinum
2815-CPTUL,Silver
9348-ROUAI,Platinum
9443-JUBUO,Platinum
0596-BQCEQ,Platinum
1481-ZUWZA,Platinum
3043-TYBNO,Silver
4830-FAXFM,Gold
5906-BFOZT,Gold
2960-NKRSO,Platinum
8996-ZROXE,Gold
5598-IKHQQ,Gold
0397-ZXWQF,Gold
5266-PFRQK,Gold
4674-HGNUA,Platinum
6765-MBQNU,Gold
9786-IJYDL,Platinum
1303-SRDOK,Gold
3769-MHZNV,Gold
6295-OSINB,Platinum
3308-MHOOC,Gold
2309-OSFEU,Gold
2207-QPJED,Platinum
4177-JPDFU,Gold
2239-CFOUJ,Gold
8046-DNVTL,Gold
2209-XADXF,Gold
6620-JDYNW,Gold
1891-FZYSA,Platinum
4770-UEZOX,Silver
1038-RQOST,Gold
7613-LLQFO,Gold
4568-TTZRT,Gold
9513-DXHDA,Platinum
2640-PMGFL,Platinum
3801-HMYNL,Silver
0516-QREYC,Gold
9685-WKZGT,Gold
6022-UGGSO,Gold
8084-OIVBS,Gold
8896-BQTTI,Gold
3865-QBWSJ,Platinum
3352-RICWQ,Gold
2160-GPFXD,Platinum
2065-MMKGR,Platinum
5857-TYBCJ,Platinum
1498-NHTLT,Platinum
4484-CGXFK,Silver
1402-PTHGN,Gold
4176-RELJR,Gold
6214-EDAKZ,Gold
5199-FPUSP,Gold
6377-KSLXC,Gold
1796-JANOW,Gold
0238-WHBIQ,Platinum
8735-NBLWT,Gold
6651-RLGGM,Gold
6127-ISGTU,Platinum
1614-JBEBI,Gold
8740-XLHDR,Gold
1208-DNHLN,Gold
1761-AEZZR,Silver
3923-CSIHK,Gold
5696-EXCYS,Gold
5795-KTGUD,Platinum
7120-RFMVS,Silver
7924-GJZFI,Gold
4702-HDRKD,Platinum
8512-WIWYV,Gold
5897-ZYEKH,Platinum
5456-ITGIC,Platinum
7317-GGVPB,Platinum
1406-PUQVY,Silver
1322-AGOQM,Gold
3677-IYRBF,Gold
5692-FPTAH,Silver
9114-AAFQH,Platinum
8715-KKTFG,Platinum
1550-LOAHA,Platinum
1728-BQDMA,Silver
0268-QKIWO,Gold
0876-WDUUZ,Silver
5117-ZSMHQ,Platinum
5151-HQRDG,Gold
0960-HUWBM,Platinum
6465-GSRCL,Platinum
0617-FHSGK,Gold
0263-FJTQO,Platinum
7319-ZNRTR,Gold
2858-MOFSQ,Gold
7503-EPSZW,Gold
7089-XXAYG,Gold
8118-LSUEL,Platinum
8070-AAWZP,Gold
1666-JXLKU,Platinum
7855-DIWPO,Gold
5133-POWUA,Silver
5652-MSDEY,Gold
7005-CCBKV,Silver
1810-BOHSY,Platinum
1784-BXEFA,Gold
7351-MHQVU,Gold
9224-VTYID,Platinum
9500-IWPXQ,Platinum
5762-TJXGK,Platinum
4504-YOULA,Platinum
5569-IDSEY,Platinum
4250-FDVOU,Gold
7284-ZZLOH,Gold
5277-ZLOOR,Silver
2141-RRYGO,Silver
1777-JYQPJ,Gold
6376-GAHQE,Silver
3401-URHDA,Platinum
1599-EAHXY,Gold
8631-XVRZL,Gold
5052-PNLOS,Silver
3853-LYGAM,Platinum
6979-ZNSFF,Silver
5751-USDBL,Platinum
5680-LQOGP,Platinum
2386-LAHRK,Silver
8189-DUKMV,Gold
6032-IGALN,Gold
9931-DCEZH,Gold
1898-JSNDC,Gold
0315-LVCRK,Gold
3911-RSNHI,Platinum
2410-CIYFZ,Gold
4248-HCETZ,Platinum
5505-OVWQW,Gold
7271-AJDTL,Platinum
1867-TJHTS,Platinum
0516-WJVXC,Gold
9174-FKWZE,Gold
6860-YRJZP,Gold
4429-WYGFR,Gold
2817-LVCPP,Gold
5038-ETMLM,Platinum
