customer_id,churn_probability,predicted_ltv,projected_future_ltv,customer_segment,rfm_persona,intelligence_score,intelligence_category,primary_recommendation,recommendation_priority,estimated_revenue_saved,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,predicted_churn,churn_risk_level
3923-CSIHK,0.6149911322648545,3581.2397146622907,0.0,Loyal Subscribers,At-Risk Subscribers,55.11007150571911,Moderate,Offer Executive Retention & Fiber Upgrade Pack,Critical,2202.4306670320266,,,,,,,,,,,,,,,,,,,,,
5696-EXCYS,0.0384721443018221,348.8673880862614,174.91059073314494,Loyal Subscribers,Dormant Subscribers,55.5157735115184,Moderate,Standard Telecom Subscriber Loyalty Check-in,Low,0.0,,,,,,,,,,,,,,,,,,,,,
5795-KTGUD,0.169093110371033,7515.0161188910115,0.0,High-Value Subscribers,VIP Subscribers,90.94737195533052,Excellent,Offer Priority Telecom Tech Support,Medium,190.6106175047596,,,,,,,,,,,,,,,,,,,,,
7120-RFMVS,0.9421451440747716,108.81814505143602,5.188940744881464,Growth Subscribers,Churned Subscribers,25.114034964205125,Poor,Offer Annual Contract Migration Discount,High,46.13511912634556,,,,,,,,,,,,,,,,,,,,,
7924-GJZFI,0.6873082408331339,1734.3883986838068,0.0,Loyal Subscribers,At-Risk Subscribers,43.589841994352696,Moderate,Offer Annual Contract Migration Discount,High,536.4267476493435,,,,,,,,,,,,,,,,,,,,,
4702-HDRKD,0.1218567865070546,3340.800877938757,0.0,High-Value Subscribers,VIP Subscribers,81.89564834967649,Excellent,Standard Telecom Subscriber Loyalty Check-in,Low,0.0,,,,,,,,,,,,,,,,,,,,,
8512-WIWYV,0.0620571808839551,656.7607723554022,0.0,Loyal Subscribers,High-Potential Subscribers,61.07083078386631,Good,Standard Telecom Subscriber Loyalty Check-in,Low,0.0,,,,,,,,,,,,,,,,,,,,,
5897-ZYEKH,0.4623310834968275,6978.590545043309,0.0,High-Value Subscribers,Loyal Subscribers,79.12661431984434,Good,Offer Executive Retention & Fiber Upgrade Pack,Critical,3226.419327970589,,,,,,,,,,,,,,,,,,,,,
5456-ITGIC,0.0720582355349774,4681.896705890907,0.0,High-Value Subscribers,VIP Subscribers,90.89872171185468,Excellent,Standard Telecom Subscriber Loyalty Check-in,Low,0.0,,,,,,,,,,,,,,,,,,,,,
7317-GGVPB,0.1925317033029907,7662.614685516903,0.0,High-Value Subscribers,VIP Subscribers,91.14211543528047,Excellent,Standard Telecom Subscriber Loyalty Check-in,Low,0.0,,,,,,,,,,,,,,,,,,,,,
1406-PUQVY,0.7691388567204247,63.50928192120139,14.977752000167394,Growth Subscribers,Churned Subscribers,26.037870563052653,Poor,Offer Annual Contract Migration Discount,High,21.98135541960359,,,,,,,,,,,,,,,,,,,,,
1322-AGOQM,0.2845632874248879,1416.0022966605356,0.0,Loyal Subscribers,High-Potential Subscribers,60.83257887589168,Good,Offer Annual Contract Migration Discount,High,181.32402084251103,,,,,,,,,,,,,,,,,,,,,
3677-IYRBF,0.8382496691812321,87.22516283288535,0.0,Loyal Subscribers,Churned Subscribers,22.78179382371973,Poor,Offer Annual Contract Migration Discount,High,32.902408750025366,,,,,,,,,,,,,,,,,,,,,
5692-FPTAH,0.754747996825685,62.40644616297271,14.752527984099416,Growth Subscribers,Churned Subscribers,23.912345774900267,Poor,Offer Annual Contract Migration Discount,High,21.195513103731123,,,,,,,,,,,,,,,,,,,,,
9114-AAFQH,0.242106610104097,3171.710367172556,0.0,High-Value Subscribers,VIP Subscribers,72.83798381480838,Good,Offer Priority Telecom Tech Support,Medium,115.18380678422524,,,,,,,,,,,,,,,,,,,,,
8715-KKTFG,0.4111758506282048,6333.036280617051,0.0,High-Value Subscribers,Loyal Subscribers,78.67237954788831,Good,Offer Executive Retention & Fiber Upgrade Pack,Critical,2603.991579741998,,,,,,,,,,,,,,,,,,,,,
1550-LOAHA,0.5113328986078104,2661.679202765936,0.0,High-Value Subscribers,Loyal Subscribers,57.23489043069554,Moderate,Offer Annual Contract Migration Discount,High,612.4518638614944,,,,,,,,,,,,,,,,,,,,,
1728-BQDMA,0.7048681598471795,106.6938514792314,0.0,Growth Subscribers,Churned Subscribers,27.44526966697117,Poor,Offer Annual Contract Migration Discount,High,33.842294441628354,,,,,,,,,,,,,,,,,,,,,
0268-QKIWO,0.4351904557813742,73.60367684082388,0.0,Loyal Subscribers,Dormant Subscribers,34.59455776285415,Poor,Offer Annual Contract Migration Discount,High,14.414227952194404,,,,,,,,,,,,,,,,,,,,,
0876-WDUUZ,0.7817198748727426,434.2113779655061,0.0,Growth Subscribers,Churned Subscribers,35.60971374115587,Poor,Offer Annual Contract Migration Discount,High,152.74424882318246,,,,,,,,,,,,,,,,,,,,,
5117-ZSMHQ,0.033888113466855,6383.996299192137,0.0,High-Value Subscribers,VIP Subscribers,97.79539424657058,Excellent,Standard Telecom Subscriber Loyalty Check-in,Low,0.0,,,,,,,,,,,,,,,,,,,,,
5151-HQRDG,0.3061232851432407,1989.851996894245,0.0,Loyal Subscribers,High-Potential Subscribers,63.814679273370665,Good,Offer Annual Contract Migration Discount,High,274.1130136071468,,,,,,,,,,,,,,,,,,,,,
0960-HUWBM,0.1815859363719345,6714.654860403273,0.0,High-Value Subscribers,VIP Subscribers,86.86542662439831,Excellent,Standard Telecom Subscriber Loyalty Check-in,Low,0.0,,,,,,,,,,,,,,,,,,,,,
6465-GSRCL,0.2927227020912403,7043.456812232384,0.0,High-Value Subscribers,Loyal Subscribers,84.24557937515974,Excellent,Standard Telecom Subscriber Loyalty Check-in,Low,0.0,,,,,,,,,,,,,,,,,,,,,
0617-FHSGK,0.4362637259297912,3690.851842675545,0.0,Loyal Subscribers,Loyal Subscribers,62.79418386659553,Good,Offer Executive Retention & Fiber Upgrade Pack,Critical,1610.1847767404688,,,,,,,,,,,,,,,,,,,,,
0263-FJTQO,0.0583910748837138,3443.6255711534045,0.0,High-Value Subscribers,VIP Subscribers,81.67801457440608,Excellent,Standard Telecom Subscriber Loyalty Check-in,Low,0.0,,,,,,,,,,,,,,,,,,,,,
7319-ZNRTR,0.0954678067192489,512.1551292206088,0.0,Loyal Subscribers,High-Potential Subscribers,57.29980712324738,Moderate,Offer Autopay Billing Discount,Medium,9.778865377341017,,,,,,,,,,,,,,,,,,,,,
2858-MOFSQ,0.2625571768215746,1026.8277370910282,0.0,Loyal Subscribers,Dormant Subscribers,57.37113307275565,Moderate,Offer Priority Telecom Tech Support,Medium,40.440148759905966,,,,,,,,,,,,,,,,,,,,,
7503-EPSZW,0.0233879496963564,1567.6708718394548,0.0,Loyal Subscribers,High-Potential Subscribers,76.50544457819805,Good,Offer Autopay Billing Discount,Medium,7.332921498204882,,,,,,,,,,,,,,,,,,,,,
7089-XXAYG,0.3725749424299752,968.656604722298,0.0,Loyal Subscribers,High-Potential Subscribers,53.59938992215211,Moderate,Offer Priority Telecom Tech Support,Medium,54.1345768108238,,,,,,,,,,,,,,,,,,,,,
8118-LSUEL,0.8512540429460811,2423.6595431472915,0.0,High-Value Subscribers,At-Risk Subscribers,51.72635544403361,Moderate,Offer Annual Contract Migration Discount,High,928.4174931730428,,,,,,,,,,,,,,,,,,,,,
8070-AAWZP,0.3867146668452795,815.0724693583275,0.0,Loyal Subscribers,High-Potential Subscribers,52.32490477687352,Moderate,Offer Annual Contract Migration Discount,High,141.84021529919923,,,,,,,,,,,,,,,,,,,,,
1666-JXLKU,0.7984753094712904,3658.331947658277,0.0,High-Value Subscribers,At-Risk Subscribers,56.065128088737765,Moderate,Offer Executive Retention & Fiber Upgrade Pack,Critical,2921.087734055151,,,,,,,,,,,,,,,,,,,,,
7855-DIWPO,0.686229069266814,1495.5388675052568,0.0,Loyal Subscribers,At-Risk Subscribers,42.01947687964456,Moderate,Offer Annual Contract Migration Discount,High,461.8270102952149,,,,,,,,,,,,,,,,,,,,,
5133-POWUA,0.7582528668643062,62.40644616297271,14.602013630891,Growth Subscribers,Churned Subscribers,23.80719967374164,Poor,Offer Annual Contract Migration Discount,High,21.293940021249163,,,,,,,,,,,,,,,,,,,,,
5652-MSDEY,0.7530577950320401,756.2231686547707,0.0,Loyal Subscribers,Churned Subscribers,37.19722803879367,Poor,Offer Annual Contract Migration Discount,High,256.2658883726869,,,,,,,,,,,,,,,,,,,,,
7005-CCBKV,0.8419364106233034,517.7965373366642,0.0,Growth Subscribers,Churned Subscribers,34.66427190866999,Poor,Offer Annual Contract Migration Discount,High,196.17829113528285,,,,,,,,,,,,,,,,,,,,,
1810-BOHSY,0.3578545060076924,4871.216056011347,0.0,High-Value Subscribers,Loyal Subscribers,74.12308281607059,Good,Offer Priority Telecom Tech Support,Medium,261.47799230710206,,,,,,,,,,,,,,,,,,,,,
1784-BXEFA,0.2906196158928231,225.10652072521452,0.0,Loyal Subscribers,Dormant Subscribers,44.55751827298561,Moderate,Offer Annual Contract Migration Discount,High,29.43916676465925,,,,,,,,,,,,,,,,,,,,,
7351-MHQVU,0.4551512861413792,296.6778617382209,0.0,Loyal Subscribers,Dormant Subscribers,46.923505764357046,Moderate,Offer Annual Contract Migration Discount,High,60.76498965292148,,,,,,,,,,,,,,,,,,,,,
9224-VTYID,0.0676190933361281,4311.632252217673,0.0,High-Value Subscribers,VIP Subscribers,88.81397942770145,Excellent,Offer Autopay Billing Discount,Medium,58.30973273875344,,,,,,,,,,,,,,,,,,,,,
9500-IWPXQ,0.1277992955533983,4835.444033943579,0.0,High-Value Subscribers,VIP Subscribers,88.77805059969552,Excellent,Offer Autopay Billing Discount,Medium,123.59326824517444,,,,,,,,,,,,,,,,,,,,,
5762-TJXGK,0.1079316211186133,3029.2538806934604,0.0,High-Value Subscribers,VIP Subscribers,80.3218193974858,Excellent,Offer Priority Telecom Tech Support,Medium,49.04284231846434,,,,,,,,,,,,,,,,,,,,,
4504-YOULA,0.2438294814797099,2051.94793731317,0.0,High-Value Subscribers,Loyal Subscribers,67.72991194693299,Good,Offer Annual Contract Migration Discount,High,225.1464307102938,,,,,,,,,,,,,,,,,,,,,
5569-IDSEY,0.4232810509070616,7449.963885339685,0.0,High-Value Subscribers,Loyal Subscribers,81.62620596161757,Excellent,Offer Executive Retention & Fiber Upgrade Pack,Critical,3153.428542606237,,,,,,,,,,,,,,,,,,,,,
4250-FDVOU,0.4130793122745218,352.22407416016364,0.0,Loyal Subscribers,Dormant Subscribers,46.253704757375374,Moderate,Offer Annual Contract Migration Discount,High,65.47341524427476,,,,,,,,,,,,,,,,,,,,,
7284-ZZLOH,0.0406905333293522,2444.4726635794304,0.0,Loyal Subscribers,VIP Subscribers,74.68274981630923,Good,Offer Priority Telecom Tech Support,Medium,14.920034458510385,,,,,,,,,,,,,,,,,,,,,
5277-ZLOOR,0.9426361965573457,187.0039374641987,0.0,Growth Subscribers,Churned Subscribers,27.162094806052515,Poor,Offer Annual Contract Migration Discount,High,79.32450615862498,,,,,,,,,,,,,,,,,,,,,
2141-RRYGO,0.7233955863202549,283.88490554023105,0.0,Growth Subscribers,Churned Subscribers,38.1747799833407,Poor,Offer Annual Contract Migration Discount,High,92.41248946083552,,,,,,,,,,,,,,,,,,,,,
1777-JYQPJ,0.749884617787393,66.92994172724711,0.0,Loyal Subscribers,Churned Subscribers,22.0648181662343,Poor,Offer Annual Contract Migration Discount,High,22.585380196801133,,,,,,,,,,,,,,,,,,,,,
6376-GAHQE,0.8507543025834325,314.3241041492506,0.0,Growth Subscribers,Churned Subscribers,29.69106181405015,Poor,Offer Annual Contract Migration Discount,High,120.33566280479606,,,,,,,,,,,,,,,,,,,,,
3401-URHDA,0.089693688559835,3089.922716087928,0.0,High-Value Subscribers,VIP Subscribers,78.15699495421401,Good,Standard Telecom Subscriber Loyalty Check-in,Low,0.0,,,,,,,,,,,,,,,,,,,,,
1599-EAHXY,0.0558285424228336,1444.4275338796776,0.0,Loyal Subscribers,High-Potential Subscribers,74.14945267446488,Good,Standard Telecom Subscriber Loyalty Check-in,Low,0.0,,,,,,,,,,,,,,,,,,,,,
8631-XVRZL,0.1764525084642027,202.856867553448,0.0,Loyal Subscribers,Dormant Subscribers,47.360829980888816,Moderate,Offer Autopay Billing Discount,Medium,7.158920627799289,,,,,,,,,,,,,,,,,,,,,
5052-PNLOS,0.9154293886939404,327.86753974651725,0.0,Growth Subscribers,Churned Subscribers,37.612655439755294,Poor,Offer Annual Contract Migration Discount,High,135.06281166723323,,,,,,,,,,,,,,,,,,,,,
3853-LYGAM,0.7195727550652122,1619.474370462728,0.0,High-Value Subscribers,Churned Subscribers,50.17221600200622,Moderate,Offer Annual Contract Migration Discount,High,524.3983355301144,,,,,,,,,,,,,,,,,,,,,
6979-ZNSFF,0.8660541833672105,699.6493056481349,0.0,Growth Subscribers,Churned Subscribers,35.49397263955706,Poor,Offer Annual Contract Migration Discount,High,272.67039362093914,,,,,,,,,,,,,,,,,,,,,
5751-USDBL,0.0396810986706598,3782.2107372212695,0.0,High-Value Subscribers,VIP Subscribers,83.93948895219833,Excellent,Offer Autopay Billing Discount,Medium,30.01645549138125,,,,,,,,,,,,,,,,,,,,,
5680-LQOGP,0.0436604981132599,5645.079991215427,0.0,High-Value Subscribers,VIP Subscribers,93.76055117708891,Excellent,Standard Telecom Subscriber Loyalty Check-in,Low,0.0,,,,,,,,,,,,,,,,,,,,,
2386-LAHRK,0.8162204976572295,68.30114407405227,12.046013795977032,Growth Subscribers,Churned Subscribers,24.863314733414047,Poor,Offer Annual Contract Migration Discount,High,25.086957213006485,,,,,,,,,,,,,,,,,,,,,
8189-DUKMV,0.1838348947129654,96.14142230109864,29.513105452629738,Loyal Subscribers,Dormant Subscribers,43.28943826418889,Moderate,Standard Telecom Subscriber Loyalty Check-in,Low,0.0,,,,,,,,,,,,,,,,,,,,,
6032-IGALN,0.8339967434234186,40.84458397910262,4.9960407794503565,Loyal Subscribers,Churned Subscribers,17.655035790637264,Critical,Offer Annual Contract Migration Discount,High,15.328912511275163,,,,,,,,,,,,,,,,,,,,,
9931-DCEZH,0.1174595158372119,1505.9994406361689,0.0,Loyal Subscribers,High-Potential Subscribers,66.05013423662088,Good,Standard Telecom Subscriber Loyalty Check-in,Low,0.0,,,,,,,,,,,,,,,,,,,,,
1898-JSNDC,0.1958886873068477,2174.1403319810074,0.0,Loyal Subscribers,Loyal Subscribers,67.9712036208634,Good,Offer Priority Telecom Tech Support,Medium,63.883424347895065,,,,,,,,,,,,,,,,,,,,,
0315-LVCRK,0.7717537756117445,939.110626750218,0.0,Loyal Subscribers,Churned Subscribers,40.13239714966926,Moderate,Offer Annual Contract Migration Discount,High,326.1429773602166,,,,,,,,,,,,,,,,,,,,,
3911-RSNHI,0.0817556072178553,4293.422645764208,0.0,High-Value Subscribers,VIP Subscribers,87.54250221172686,Excellent,Standard Telecom Subscriber Loyalty Check-in,Low,0.0,,,,,,,,,,,,,,,,,,,,,
2410-CIYFZ,0.3348373076510071,60.45354060976698,20.12511059509065,Loyal Subscribers,Dormant Subscribers,36.68357769152448,Poor,Offer Annual Contract Migration Discount,High,9.10894534908534,,,,,,,,,,,,,,,,,,,,,
4248-HCETZ,0.5587752519247813,2424.429513146112,0.0,High-Value Subscribers,At-Risk Subscribers,54.94621777872129,Moderate,Offer Annual Contract Migration Discount,High,609.620045391942,,,,,,,,,,,,,,,,,,,,,
5505-OVWQW,0.0872531608774069,351.3986414245118,0.0,Loyal Subscribers,Dormant Subscribers,54.076277169780944,Moderate,Offer Autopay Billing Discount,Medium,6.132128438463035,,,,,,,,,,,,,,,,,,,,,
7271-AJDTL,0.618763891789216,5179.855993945986,0.0,High-Value Subscribers,At-Risk Subscribers,67.6108381224601,Good,Offer Executive Retention & Fiber Upgrade Pack,Critical,3205.1078537217154,,,,,,,,,,,,,,,,,,,,,
1867-TJHTS,0.4578559006162854,4599.125029817056,0.0,High-Value Subscribers,Loyal Subscribers,67.87669408302585,Good,Offer Executive Retention & Fiber Upgrade Pack,Critical,2105.7365325737887,,,,,,,,,,,,,,,,,,,,,
0516-WJVXC,0.4169117458158251,304.7840409278955,0.0,Loyal Subscribers,Dormant Subscribers,45.38211622701445,Moderate,Offer Annual Contract Migration Discount,High,57.18062097002287,,,,,,,,,,,,,,,,,,,,,
9174-FKWZE,0.6852113691008775,36.70856030322162,8.935401756427291,Loyal Subscribers,Churned Subscribers,24.27305592502264,Poor,Offer Annual Contract Migration Discount,High,11.318905288391676,,,,,,,,,,,,,,,,,,,,,
6860-YRJZP,0.8561731919673152,700.5071313439644,0.0,Loyal Subscribers,Churned Subscribers,33.57224258016801,Poor,Offer Annual Contract Migration Discount,High,269.8899419873832,,,,,,,,,,,,,,,,,,,,,
4429-WYGFR,0.2291947186281855,1295.9543920485012,0.0,Loyal Subscribers,High-Potential Subscribers,59.14416830488573,Moderate,Offer Annual Contract Migration Discount,High,133.66165600823285,,,,,,,,,,,,,,,,,,,,,
2817-LVCPP,0.021742541675284,991.5276184064728,0.0,Loyal Subscribers,High-Potential Subscribers,68.64620756874386,Good,Standard Telecom Subscriber Loyalty Check-in,Low,0.0,,,,,,,,,,,,,,,,,,,,,
5038-ETMLM,0.1379408205593257,8070.374037337773,0.0,High-Value Subscribers,VIP Subscribers,95.72973401891964,Excellent,Standard Telecom Subscriber Loyalty Check-in,Low,0.0,,,,,,,,,,,,,,,,,,,,,
5056-FIMPT,0.2482205905650985,4574.539863339597,0.0,High-Value Subscribers,VIP Subscribers,77.48129495737547,Good,Standard Telecom Subscriber Loyalty Check-in,Low,0.0,,,,,,,,,,,,,,,,,,,,,
4521-WFJAI,0.0360017903445995,1475.0917581664278,0.0,Loyal Subscribers,High-Potential Subscribers,73.7028423075032,Good,Standard Telecom Subscriber Loyalty Check-in,Low,0.0,,,,,,,,,,,,,,,,,,,,,
6569-KTMDU,0.4773241013049281,36.70856030322162,20.9147403992039,Loyal Subscribers,Dormant Subscribers,30.50967395890112,Poor,Offer Annual Contract Migration Discount,High,7.8848462506198596,,,,,,,,,,,,,,,,,,,,,
8809-RIHDD,0.2617159414453955,7416.62112741535,0.0,High-Value Subscribers,Loyal Subscribers,86.73604633117642,Excellent,Offer Priority Telecom Tech Support,Medium,291.1571971057979,,,,,,,,,,,,,,,,,,,,,
8809-XKHMD,0.1002198770222016,7159.265091267472,0.0,High-Value Subscribers,VIP Subscribers,91.463690587638,Excellent,Standard Telecom Subscriber Loyalty Check-in,Low,0.0,,,,,,,,,,,,,,,,,,,,,
0396-YCHWO,0.8098573182796546,3480.114332485188,0.0,High-Value Subscribers,At-Risk Subscribers,52.78012317090036,Moderate,Offer Annual Contract Migration Discount,High,1268.27822727587,,,,,,,,,,,,,,,,,,,,,
0867-LDTTC,0.5809967953681513,407.7317884513138,0.0,Growth Subscribers,Churned Subscribers,46.4229940412294,Moderate,Offer Annual Contract Migration Discount,High,106.60088810697226,,,,,,,,,,,,,,,,,,,,,
4822-NGOCH,0.7797640553410078,1095.6768452262577,0.0,High-Value Subscribers,Churned Subscribers,43.45908140081386,Moderate,Offer Annual Contract Migration Discount,High,384.4662390795908,,,,,,,,,,,,,,,,,,,,,
9391-DXGGG,0.3189623298092108,3844.028481147322,0.0,High-Value Subscribers,Loyal Subscribers,70.05930864794018,Good,Offer Priority Telecom Tech Support,Medium,183.9150420299568,,,,,,,,,,,,,,,,,,,,,
9844-FELAJ,0.4461361083401797,7498.464930325654,0.0,High-Value Subscribers,Loyal Subscribers,83.18431822395158,Excellent,Offer Executive Retention & Fiber Upgrade Pack,Critical,3345.335962540804,,,,,,,,,,,,,,,,,,,,,
2122-SZZZD,0.0578347649409474,883.20754714962,0.0,Loyal Subscribers,High-Potential Subscribers,65.51309242816905,Good,Standard Telecom Subscriber Loyalty Check-in,Low,0.0,,,,,,,,,,,,,,,,,,,,,
5307-DZCVC,0.7219559991454395,2673.839403203971,0.0,High-Value Subscribers,At-Risk Subscribers,50.93132551359389,Moderate,Offer Annual Contract Migration Discount,High,868.6774790525559,,,,,,,,,,,,,,,,,,,,,
3148-AOIQT,0.0280087914200101,1734.071445530529,0.0,Loyal Subscribers,High-Potential Subscribers,78.09044125549025,Good,Standard Telecom Subscriber Loyalty Check-in,Low,0.0,,,,,,,,,,,,,,,,,,,,,
8679-JOEVF,0.4576446542602225,1003.5125012050054,0.0,Loyal Subscribers,Dormant Subscribers,51.16455031249356,Moderate,Offer Annual Contract Migration Discount,High,206.66345924689912,,,,,,,,,,,,,,,,,,,,,
8395-ETZKQ,0.039487418718202,1307.1919095894802,0.0,Loyal Subscribers,High-Potential Subscribers,74.03069728089666,Good,Standard Telecom Subscriber Loyalty Check-in,Low,0.0,,,,,,,,,,,,,,,,,,,,,
6692-YQHXC,0.6343000082877801,1147.8429270472502,0.0,Loyal Subscribers,Churned Subscribers,41.31062400618016,Moderate,Offer Annual Contract Migration Discount,High,327.63455016261327,,,,,,,,,,,,,,,,,,,,,
3889-VWBID,0.0232375573402399,5645.079991215427,0.0,High-Value Subscribers,VIP Subscribers,91.87323940027952,Excellent,Standard Telecom Subscriber Loyalty Check-in,Low,0.0,,,,,,,,,,,,,,,,,,,,,
5222-JCXZT,0.3206544785414265,95.3006380782229,0.0,Loyal Subscribers,Dormant Subscribers,39.1559892655298,Poor,Offer Annual Contract Migration Discount,High,13.751359383437002,,,,,,,,,,,,,,,,,,,,,
9754-CLVZW,0.1885109709519678,1023.6470442852766,0.0,Loyal Subscribers,High-Potential Subscribers,62.082228984763205,Good,Offer Annual Contract Migration Discount,High,86.83591420364829,,,,,,,,,,,,,,,,,,,,,
1432-FPAXX,0.5001680375141654,894.8787382200943,0.0,Loyal Subscribers,High-Potential Subscribers,48.11996499772586,Moderate,Offer Annual Contract Migration Discount,High,201.4153840389137,,,,,,,,,,,,,,,,,,,,,
2739-CCZMB,0.2387883775888891,118.68713040211212,0.0,Loyal Subscribers,Dormant Subscribers,42.611562073096735,Moderate,Offer Annual Contract Migration Discount,High,12.753498289230574,,,,,,,,,,,,,,,,,,,,,
7080-TNUWP,0.3470040485933113,6605.076348139327,0.0,High-Value Subscribers,Loyal Subscribers,80.7371515042211,Excellent,Offer Priority Telecom Tech Support,Medium,343.7982351108405,,,,,,,,,,,,,,,,,,,,,
0496-AHOOK,0.1763466232659425,1761.6095271916151,0.0,High-Value Subscribers,High-Potential Subscribers,68.69258740276015,Good,Standard Telecom Subscriber Loyalty Check-in,Low,0.0,,,,,,,,,,,,,,,,,,,,,
8336-TAVKX,0.0365233459043322,5623.818564013906,0.0,High-Value Subscribers,VIP Subscribers,95.07325073170432,Excellent,Standard Telecom Subscriber Loyalty Check-in,Low,0.0,,,,,,,,,,,,,,,,,,,,,
2468-SJFLM,0.8607139588210285,91.13810584696353,12.023684237412809,Growth Subscribers,Churned Subscribers,24.47416807041973,Poor,Offer Annual Contract Migration Discount,High,35.29972794734545,,,,,,,,,,,,,,,,,,,,,
3181-VTHOE,0.1475945149067704,3560.37462917672,0.0,High-Value Subscribers,VIP Subscribers,82.16813076536044,Excellent,Standard Telecom Subscriber Loyalty Check-in,Low,0.0,,,,,,,,,,,,,,,,,,,,,
7168-HDQHG,0.1036058350802788,700.6034130101942,0.0,Loyal Subscribers,High-Potential Subscribers,61.14971893951841,Good,Offer Annual Contract Migration Discount,High,32.6639707492566,,,,,,,,,,,,,,,,,,,,,
4803-AXVYP,0.7795193644604205,3781.752703242322,0.0,High-Value Subscribers,At-Risk Subscribers,57.0217167658341,Moderate,Offer Executive Retention & Fiber Upgrade Pack,Critical,2947.949463777932,,,,,,,,,,,,,,,,,,,,,
3884-HCSWG,0.7094210303474663,1192.9692191742058,0.0,Loyal Subscribers,Churned Subscribers,39.46268809609306,Poor,Offer Annual Contract Migration Discount,High,380.8428536877198,,,,,,,,,,,,,,,,,,,,,
4567-AKPIA,0.4241376948166193,4454.777856905344,0.0,High-Value Subscribers,Loyal Subscribers,74.06016688349132,Good,Offer Executive Retention & Fiber Upgrade Pack,Critical,1889.439211147952,,,,,,,,,,,,,,,,,,,,,
5077-DXTCG,0.8198409487227795,62.40644616297271,9.954619899838296,Growth Subscribers,Churned Subscribers,21.959557217987435,Poor,Offer Annual Contract Migration Discount,High,23.02351201290088,,,,,,,,,,,,,,,,,,,,,
1142-WACZW,0.6355031685941624,87.22516283288535,0.0,Loyal Subscribers,Churned Subscribers,28.864188841331824,Poor,Offer Annual Contract Migration Discount,High,24.944340312648187,,,,,,,,,,,,,,,,,,,,,
7901-HXJVA,0.6496583247300965,1072.1115342553749,0.0,Loyal Subscribers,Churned Subscribers,42.567911191529845,Moderate,Offer Annual Contract Migration Discount,High,313.4277824706722,,,,,,,,,,,,,,,,,,,,,
5649-ANRML,0.8691353352764067,224.014436573378,0.0,Growth Subscribers,Churned Subscribers,34.9637496452914,Poor,Offer Annual Contract Migration Discount,High,87.61448809708119,,,,,,,,,,,,,,,,,,,,,
4892-VLANZ,0.4777692628432379,36.70856030322162,21.642599053293697,Loyal Subscribers,Dormant Subscribers,30.496319112751824,Poor,Offer Annual Contract Migration Discount,High,7.892199808248034,,,,,,,,,,,,,,,,,,,,,
5924-IFQTT,0.5706844356773335,957.9826576564,0.0,High-Value Subscribers,Churned Subscribers,54.28602150304974,Moderate,Offer Annual Contract Migration Discount,High,246.0176065679917,,,,,,,,,,,,,,,,,,,,,
7968-QUXNS,0.2859460766814932,131.73068753513542,0.0,Loyal Subscribers,Dormant Subscribers,41.81804448397064,Moderate,Offer Annual Contract Migration Discount,High,16.950542975652443,,,,,,,,,,,,,,,,,,,,,
2919-HBCJO,0.749800899076865,314.3241041492506,0.0,Growth Subscribers,Churned Subscribers,32.71966391924718,Poor,Offer Annual Contract Migration Discount,High,106.05622315168722,,,,,,,,,,,,,,,,,,,,,
4236-XPXAV,0.7904372611942894,505.61434480561473,0.0,Growth Subscribers,Churned Subscribers,40.85257710783914,Moderate,Offer Annual Contract Migration Discount,High,179.84538806791284,,,,,,,,,,,,,,,,,,,,,
8903-WMRNW,0.7080014191841127,1556.2398821368336,0.0,High-Value Subscribers,Churned Subscribers,49.83164699018909,Moderate,Offer Annual Contract Migration Discount,High,495.81902031470753,,,,,,,,,,,,,,,,,,,,,
2452-SNHFZ,0.3125837367846978,3528.804666547348,0.0,Loyal Subscribers,Loyal Subscribers,65.80000274815181,Good,Offer Annual Contract Migration Discount,High,496.3711270736924,,,,,,,,,,,,,,,,,,,,,
3629-WEAAM,0.447497774085302,513.9984161714228,0.0,Loyal Subscribers,Dormant Subscribers,49.52859055966521,Moderate,Offer Annual Contract Migration Discount,High,103.50591620403708,,,,,,,,,,,,,,,,,,,,,
6029-CSMJE,0.5392825916028219,456.00416938855545,0.0,Loyal Subscribers,Churned Subscribers,38.878388315686216,Poor,Offer Annual Contract Migration Discount,High,110.66179961229857,,,,,,,,,,,,,,,,,,,,,
7993-NQLJE,0.4282033046913465,1138.3213743274107,0.0,Loyal Subscribers,Dormant Subscribers,49.68811577957273,Moderate,Offer Annual Contract Migration Discount,High,219.34483842950664,,,,,,,,,,,,,,,,,,,,,
9909-DFRJA,0.3050556870764143,2435.144754332217,0.0,High-Value Subscribers,Loyal Subscribers,66.46132912792996,Good,Standard Telecom Subscriber Loyalty Check-in,Low,0.0,,,,,,,,,,,,,,,,,,,,,
9099-FTUHS,0.3762449960012347,1272.0700625467905,0.0,Loyal Subscribers,High-Potential Subscribers,56.33761451453894,Moderate,Offer Annual Contract Migration Discount,High,215.37449801829345,,,,,,,,,,,,,,,,,,,,,
0581-BXBUB,0.7969662026006884,304.23736627940355,0.0,Growth Subscribers,Churned Subscribers,31.196763809334666,Poor,Offer Annual Contract Migration Discount,High,109.11010432181894,,,,,,,,,,,,,,,,,,,,,
